"V1","V2","V3","V4","V5","V6","V7","V8","V9"
0.6883,0.8335,0.1827,0.8221,0.5745,0.6831,0.7459,0.7781,0.8385
0.8683,0.4079,0.5071,0.5109,0.6753,0.0039,0.4561,0.0259,0.0215
0.2235,0.9715,0.2897,0.2733,0.7615,0.6867,0.1545,0.0647,0.9597
0.6453,0.6219,0.3701,0.4169,0.7361,0.3045,0.2169,0.0419,0.2339
0.6729,0.7417,0.1653,0.7469,0.9495,0.3639,0.3015,0.7239,0.6895
0.2577,0.3891,0.2847,0.0157,0.5243,0.5587,0.0043,0.9847,0.7387
0.6809,0.9961,0.8353,0.0359,0.7267,0.7505,0.9071,0.1371,0.2111
0.6593,0.3709,0.0405,0.0249,0.7929,0.0725,0.2707,0.5371,0.0855
0.4341,0.1213,0.4975,0.6999,0.5919,0.2785,0.6045,0.5483,0.9099
0.3699,0.9331,0.8315,0.0137,0.2097,0.8151,0.1775,0.7793,0.3553
0.5007,0.6317,0.7157,0.4175,0.2265,0.7491,0.5015,0.9457,0.7397
0.1077,0.0507,0.3003,0.9397,0.1529,0.6183,0.3577,0.7261,0.6071
0.3591,0.7967,0.4409,0.4709,0.8747,0.3023,0.4551,0.0905,0.3503
0.2845,0.9975,0.7287,0.4917,0.3707,0.1149,0.6719,0.1441,0.4105
0.6983,0.0681,0.5429,0.4293,0.2015,0.6007,0.3827,0.1299,0.0953
0.8705,0.2147,0.4931,0.3527,0.4759,0.0933,0.2695,0.5635,0.9761
0.0941,0.0057,0.8893,0.6683,0.8055,0.9695,0.6837,0.5105,0.4171
0.7167,0.9527,0.7189,0.4687,0.3973,0.7825,0.1153,0.5445,0.4741
0.3643,0.9985,0.2501,0.1585,0.9149,0.5209,0.3163,0.3813,0.6073
0.3379,0.5649,0.8137,0.4315,0.7769,0.1579,0.7591,0.6785,0.1463
0.5301,0.7899,0.5033,0.7471,0.3735,0.2613,0.3957,0.9267,0.7011
0.0079,0.0505,0.5267,0.8757,0.6245,0.4861,0.8719,1e-04,0.5761
0.9129,0.2107,0.7501,0.0325,0.3355,0.8323,0.5471,0.6333,0.1907
0.0651,0.9427,0.1801,0.9617,0.7591,0.2911,0.6461,0.1957,0.1413
0.3265,0.3297,0.2621,0.2583,0.9645,0.4063,0.6729,0.8333,0.2883
0.7211,0.9075,0.7183,0.0567,0.2529,0.8391,0.0777,0.0793,0.1875
0.5583,0.4771,0.9009,0.9481,0.2893,0.7075,0.4659,9e-04,0.6491
0.1223,0.1227,0.7155,0.4835,0.5335,0.7927,0.3547,0.7093,0.7911
0.5901,0.9423,0.2561,0.3787,0.7979,0.0269,0.6039,0.8645,0.3375
0.6937,0.4431,0.0489,0.3177,0.6487,0.5465,0.9739,0.9101,0.8551
0.5271,0.8087,0.3613,0.5467,0.3487,0.1621,0.5933,0.0659,0.2503
0.7575,0.4353,0.7553,0.5015,0.1289,0.3991,0.8195,0.9437,0.4969
0.7973,0.5167,0.3623,0.3855,0.7895,0.1837,0.1199,0.5137,0.7611
0.6009,0.6931,0.4153,0.2345,0.9733,0.4371,0.2785,0.3293,0.6623
0.0657,0.3337,0.1471,0.8749,0.0671,0.5497,0.9947,0.0175,0.5831
0.7053,0.2723,0.0565,0.8989,0.0115,0.7693,0.2519,0.4199,0.3701
0.9821,0.4607,0.1149,0.3635,0.8703,0.0513,0.5627,0.0329,0.5375
0.0849,0.4387,0.8541,0.2311,0.6551,0.4059,0.1795,0.1401,0.0435
0.9895,0.5337,0.9693,0.8803,0.7507,0.2251,0.0773,0.8649,0.7009
0.2651,0.3423,0.4811,0.1593,0.5847,0.2541,0.7629,0.0043,0.0843
0.8475,0.5853,0.0597,0.4753,0.9795,0.8507,0.1191,0.6967,0.6517
0.9155,0.1779,0.5875,0.9585,0.2049,0.6319,0.3215,0.3605,0.1217
0.0813,0.8381,0.1791,0.6761,0.1685,0.3351,0.0515,0.1607,0.5369
0.5785,0.0239,0.7719,0.8125,0.4587,0.7331,0.2971,0.4971,0.6779
0.3535,0.9625,0.7759,0.2443,0.7589,0.0353,0.7349,0.6023,0.0749
0.1125,0.0539,0.7609,0.1837,0.2277,0.9877,0.2483,0.8775,0.0541
0.4653,0.3555,0.2553,0.3063,0.9577,0.3295,0.5823,0.8969,0.3679
0.3079,0.0265,0.4877,0.7861,0.1729,0.2807,0.8621,0.1233,0.2011
0.3751,0.9775,0.3067,0.2109,0.6383,0.4155,0.7599,0.2589,0.9245
0.5671,0.6533,0.8223,0.4505,0.9723,0.1527,0.1557,0.7901,0.5843
0.5243,0.4307,0.1933,0.9793,0.6051,0.1345,0.2113,0.1163,0.3911
0.1139,0.0675,0.8681,0.6967,0.4211,0.7793,0.1415,0.7235,0.4097
0.2373,0.2239,0.4923,0.0891,0.6841,0.1087,0.6257,0.3375,0.1157
0.4603,0.6343,0.2967,0.9127,0.9481,0.3477,0.5487,0.5153,0.7711
0.1361,0.6399,0.2707,0.4737,0.7413,0.5077,0.5059,0.3703,0.4307
0.3709,0.8951,0.7815,0.3677,0.6171,0.4643,0.0297,0.6173,0.1721
0.3581,0.7217,0.4303,0.1333,0.5393,0.5015,0.9007,0.7937,0.6107
0.1465,0.2637,0.6617,0.3813,0.2043,0.6665,0.6503,0.7627,0.4087
0.2107,0.8317,0.7577,0.0313,0.3809,0.0821,0.0439,0.8023,0.0699
0.1327,0.8357,0.8215,0.0283,0.2281,0.6663,0.8671,0.5639,0.7781
0.4267,0.8307,0.9115,0.6827,0.7585,0.9233,0.5577,0.3007,0.9115
0.8127,0.3781,0.4415,0.2665,0.1127,0.4563,0.9005,0.4777,0.0459
0.7371,0.7005,0.1281,0.0807,0.7841,0.0467,0.0151,0.3085,0.2131
0.0349,0.5265,0.9233,0.9529,0.5607,0.0265,0.8681,0.0443,0.8985
0.2877,0.7079,0.7249,0.0815,0.1105,0.5171,0.5341,0.5669,0.6483
0.4401,0.6437,0.4203,0.8781,0.7007,0.4057,0.0697,0.8657,0.6379
0.3207,0.5861,0.1515,0.2431,0.7463,0.9747,0.4237,0.3337,0.3373
0.3719,0.5143,0.6717,0.9477,0.2275,0.6421,0.8547,0.9173,0.6163
0.8835,0.6265,0.8119,0.5065,0.4947,0.9713,0.6023,0.6797,0.3653
0.5343,0.9145,0.6049,0.3779,0.4027,0.7511,0.6471,0.2031,0.7305
0.5953,0.2767,0.4617,0.4717,0.8369,0.2963,0.4081,0.9009,0.0683
0.1835,0.1577,0.2441,0.6973,0.8187,0.1025,0.7597,0.7081,0.2573
0.9147,0.6349,0.2683,0.4269,0.1835,0.3049,0.1255,0.2789,0.1167
0.6539,0.8571,0.3241,0.4107,0.7505,0.8749,0.4321,0.1567,0.8823
0.1825,0.0543,0.2637,0.5391,0.3689,0.9755,0.2805,0.2211,0.1203
0.8075,0.5165,0.6175,0.8605,0.1355,0.0979,0.2347,0.4437,0.6003
0.1865,0.8649,0.6141,0.1587,0.6555,0.1791,0.4885,0.7243,0.1023
0.8769,0.6433,0.8749,0.4519,0.5121,0.8375,0.4941,0.2909,0.2833
0.4759,0.7883,0.6567,0.2649,0.4955,0.4779,0.9721,0.5725,0.5467
0.4851,0.3969,0.4517,0.0739,0.5247,0.7311,0.5937,0.9381,0.4977
0.1149,0.8717,0.0213,0.9887,0.9681,0.5717,0.0917,0.8629,0.3217
0.9611,0.4137,0.6651,0.3275,0.2761,0.8227,0.3585,0.1461,0.0847
0.4685,0.9245,0.1195,0.8027,0.9941,0.7385,0.2409,0.5401,0.3125
0.3095,0.4041,0.9203,0.0871,0.3607,0.8163,0.4679,0.2845,0.7063
0.0985,0.0761,0.0745,0.7863,0.8987,0.3261,0.1507,0.8537,0.1261
0.9333,0.2739,0.7015,0.3195,0.1407,0.5335,0.6077,0.4577,0.6991
0.7619,0.2869,0.2599,0.9303,0.4055,0.7081,0.6201,0.4775,0.6599
0.3657,0.1349,0.4107,0.4359,0.4463,0.3297,0.7121,0.5229,0.5093
0.3521,0.3579,0.7627,0.0857,0.5987,0.6715,0.1559,0.7333,0.6259
0.0361,0.7157,0.3065,0.8211,0.3803,0.6149,0.6087,0.6119,0.6011
0.3635,0.1711,0.7647,0.9071,0.0341,0.4263,0.4983,0.2083,0.8011
0.2711,0.9819,0.1499,0.2901,0.4509,0.9057,0.7699,0.7371,0.3147
0.4161,0.0871,0.3647,0.0025,0.1515,0.0947,0.5179,0.0375,0.5085
0.8457,0.8245,0.1895,0.6839,0.0371,0.3975,0.0795,0.6421,0.3885
0.4831,0.2617,0.9567,0.8675,0.9673,0.9673,0.9607,0.2253,0.1869
0.9277,0.8223,0.4751,0.6007,0.7711,0.9491,0.3473,0.0453,0.3327
0.8675,7e-04,0.6365,0.9201,0.5169,0.4787,0.4905,0.7177,0.0399
0.6237,0.4315,0.7523,0.7707,0.6085,0.7653,0.7281,0.5093,0.8903
0.9153,0.9815,0.9661,0.0607,0.4009,0.8443,0.8703,0.5777,0.0387
0.1391,0.3025,0.4491,0.1819,0.9855,0.1633,0.5897,0.2803,0.2017
0.0313,0.3841,0.8729,0.8861,1e-04,0.6539,0.5873,0.4833,0.1577
0.9425,0.0717,0.5687,0.1039,0.1713,0.9389,0.4049,0.3949,0.8553
0.5495,0.3545,0.6719,0.1529,0.2333,0.2731,0.7563,0.6783,0.3705
0.5163,0.7969,0.8565,0.5199,0.0707,0.1001,0.6377,0.9811,0.5199
0.7787,0.4313,0.5679,0.3511,0.8325,0.1973,0.5215,0.5033,0.8959
0.6361,0.7491,0.5287,0.9799,0.1605,0.8705,0.1871,0.7587,0.3967
0.2375,0.1915,0.7803,0.5987,0.0243,0.7665,0.1665,0.1485,0.7085
0.8837,0.2581,0.0207,0.8441,0.5549,0.8371,0.9581,0.2907,0.0949
0.5123,0.8585,0.8253,0.4191,0.2243,0.1093,0.9405,0.7557,0.2171
0.7905,0.0763,0.2593,0.4383,0.9913,0.3921,0.6307,0.2953,0.6511
0.6349,0.5639,0.2033,0.8913,0.0441,0.3101,0.1999,0.7415,0.6083
0.6157,0.3485,0.5619,0.6637,0.8095,0.8131,0.8529,0.7629,0.7863
0.0785,0.0347,0.0531,0.7933,0.7839,0.9953,0.6863,0.0531,0.2827
0.1435,0.6041,0.2189,0.6543,0.5469,0.9173,0.8061,0.7599,0.8285
0.4123,0.5605,0.7449,0.5701,0.7727,0.7367,0.8329,0.1823,0.9445
0.1693,0.2779,0.7253,0.9019,0.2751,0.9623,0.9527,0.6379,0.8557
0.7023,0.8713,0.5481,0.7131,0.6229,0.0645,0.7369,0.9575,0.2239
0.5455,0.2639,0.7247,0.1749,0.7713,0.4145,0.1071,0.2841,0.3095
0.1555,0.3753,0.4701,0.3333,0.2189,0.7597,0.4121,0.1051,0.1653
0.0947,0.2417,0.2461,0.9197,0.3177,0.9193,0.5091,0.4611,0.1617
0.8415,0.8845,0.0279,0.0141,0.1043,0.8489,0.9101,0.0127,0.4211
0.4693,0.4861,0.4949,0.0963,0.6689,0.9839,0.8631,0.1109,0.9817
0.0907,0.3575,0.9917,0.4657,0.1419,0.4247,0.1413,0.9609,0.7887
0.9975,0.4011,0.3233,0.6559,0.1123,0.3865,0.9031,0.2073,0.0273
0.2237,0.3801,0.0691,0.6635,0.5285,0.0283,0.9513,0.0901,0.9749
0.9551,0.3149,0.4213,0.2953,0.1493,0.5841,0.7431,0.9595,0.8215
0.1991,0.7147,0.9475,0.2863,0.7953,0.7509,0.2187,0.8493,0.8411
0.5225,0.0037,0.5275,0.8401,0.9679,0.7501,0.9297,0.3689,0.4035
0.6909,0.4383,0.3099,0.3637,0.7789,0.2707,0.8289,0.4191,0.4231
0.8619,0.5787,0.4913,0.3627,0.3999,0.9375,0.8307,0.0927,0.4027
0.4679,0.1375,0.1431,0.0679,0.5067,0.7435,0.3579,0.2779,0.4591
0.4773,0.6069,0.3987,0.4067,0.4885,0.2065,0.4903,0.0413,0.9587
0.7827,0.4665,0.7161,0.1225,0.6181,0.8101,0.9131,0.7707,0.8061
0.5781,0.7715,0.8457,0.6081,0.5323,0.8611,0.5503,0.3301,0.3311
0.0823,0.4803,0.1995,0.8135,0.7887,0.1377,0.1859,0.9967,0.8103
0.6697,0.6001,0.7083,0.2503,0.7611,0.0587,0.2061,0.4921,0.7779
0.7611,0.7759,0.5239,0.5309,0.4477,0.3271,0.3459,0.8177,0.4079
0.3627,0.0155,0.1519,0.4237,0.1295,0.4653,0.5289,0.4019,0.1739
0.7015,0.8115,0.0687,0.3671,0.8793,0.5307,0.8877,0.0509,0.6207
0.0979,0.4495,0.6553,0.4357,0.4961,0.4207,0.4873,0.1981,0.4509
0.7497,0.4755,0.9621,0.2081,0.7759,0.3285,0.5787,0.4443,0.8401
0.9891,0.2793,0.3645,0.2993,0.3083,0.6907,0.6331,0.1863,0.4441
0.1823,0.2475,0.0471,0.1765,0.6413,0.0105,0.6313,0.8869,0.9153
0.0807,0.7069,0.3555,0.9433,0.2919,0.3751,0.9069,0.6227,0.3799
0.4655,0.7117,0.8677,0.4957,0.5689,0.9079,0.3221,0.2131,0.9877
0.5467,0.1883,0.9231,0.9439,0.6121,0.6309,0.1965,0.8895,0.8855
0.6989,0.6611,0.4493,0.8801,0.7075,0.2115,0.6053,0.2999,0.3699
0.7601,0.7441,0.6667,0.8599,0.7173,0.4195,0.2465,0.3013,0.1077
0.0139,0.8957,0.8319,0.1703,0.9125,0.6277,0.2131,0.1223,0.1303
0.8497,0.0651,0.9371,0.4241,0.2371,0.7929,0.1339,0.5899,0.3205
0.6533,0.6749,0.9303,0.5177,0.1861,0.4297,0.3247,0.7259,0.1607
0.2181,0.2855,0.7861,0.0537,0.6175,1e-04,0.5857,0.4161,0.8619
0.3351,0.1035,0.7687,0.1325,0.9477,0.6961,0.2509,0.4189,0.5997
0.4813,0.3533,0.4663,0.0041,0.4423,0.6721,0.5565,0.4069,0.4575
0.0751,0.6937,0.9339,0.9113,0.9569,0.7271,0.8303,0.1193,0.4815
0.3853,0.1907,0.2291,0.7305,0.0099,0.4285,0.3011,0.3667,0.7745
0.7817,0.4531,0.0211,0.7969,0.5051,0.9247,0.7703,0.7385,0.5989
0.8087,0.7091,0.2889,0.0911,0.3679,0.4733,0.6237,0.4495,0.2617
0.8045,0.3443,0.0737,0.3865,0.1503,0.6849,0.9965,0.1939,0.0025
0.4445,0.8375,0.6829,0.2679,0.4169,0.0407,0.0201,0.9891,0.9867
0.3329,0.4979,0.2041,0.5865,0.9669,0.1703,0.8925,0.6149,0.1945
0.0889,0.8519,0.7331,0.3761,0.3855,0.1461,0.8363,0.8915,0.2395
0.5751,0.6859,0.2797,0.0719,0.6291,0.7065,0.0023,0.2535,0.8595
0.1191,0.1835,0.4855,0.5693,0.0759,0.0361,0.1655,0.5317,0.2589
0.2819,0.9849,0.5489,0.4569,0.4381,0.4095,0.0631,0.5031,0.9787
0.6519,0.4943,0.8383,0.5329,0.2317,0.4475,0.0787,0.8985,0.7919
0.1867,0.3893,0.0785,0.5463,0.4533,0.7115,0.1189,0.2361,0.2301
0.3815,0.5877,0.9013,0.3121,0.0847,0.5233,0.9397,0.7225,0.4091
0.1677,0.9499,0.1261,0.6303,0.6275,0.9501,0.8417,0.0649,0.8461
0.8677,0.8511,0.7181,0.5135,0.8875,0.1413,0.0589,0.4997,0.2899
0.4757,0.4487,0.4357,0.8043,0.8693,0.0471,0.4109,0.9705,0.8809
0.5873,0.2151,0.4963,0.1389,0.8385,0.8861,0.3985,0.4485,0.5463
0.5317,0.8173,0.0033,0.1443,0.4019,0.9381,0.9807,0.8547,0.5749
0.6381,0.0345,0.2505,0.3965,0.9809,0.2569,0.7957,0.0539,0.2529
0.2699,0.5591,0.9543,0.3421,0.6817,0.9181,0.9437,0.8625,0.7835
0.1801,0.4561,0.8509,0.1085,0.0151,0.3055,0.7345,0.4483,0.0931
0.1685,0.4647,0.3661,0.6373,0.3741,0.5337,0.8393,0.9871,0.2699
0.2337,0.0487,0.7585,0.4037,0.4237,0.7917,0.4175,0.9335,0.3223
0.9419,0.6511,0.8609,0.4601,0.0813,0.5585,0.7185,0.5989,0.1429
0.0441,0.1053,0.0367,0.3517,0.4309,0.4559,0.9827,0.3805,0.1425
0.9203,0.4241,0.0253,0.9843,0.9311,0.2015,0.9943,0.5407,0.8891
0.4033,0.2555,0.8445,0.8471,0.3883,0.2361,0.2801,0.4105,0.7183
0.5957,0.1121,0.6395,0.3255,0.6235,0.0333,0.0107,0.9779,0.0045
0.9429,0.3305,0.1567,0.2385,0.5491,0.3517,0.6853,0.8783,0.5813
0.8487,0.5597,0.1061,0.8025,0.3461,0.7535,0.7073,0.4735,0.8703
0.3391,0.8341,0.1945,0.7537,0.2145,0.3585,0.9177,0.3045,0.5223
0.3367,0.4991,0.8463,0.5501,0.2981,0.8479,0.3595,0.0865,0.3141
0.9141,0.4177,0.4093,0.3465,0.4969,0.5537,0.2145,0.3295,0.4817
0.9957,0.0263,0.1467,0.7365,0.7859,0.3867,0.8659,0.6929,0.4729
0.0259,0.4169,0.9923,0.8239,0.0963,0.0919,0.8861,0.9287,0.3787
0.1019,0.8079,0.5885,0.9351,0.8449,0.1321,0.4815,0.5347,0.2903
0.8603,0.7897,0.5987,0.3759,0.4899,0.6569,0.2291,0.7639,0.2001
0.8155,0.1159,0.7419,0.0847,0.3717,0.2557,0.4491,0.8707,0.0145
0.2165,0.9347,0.7281,0.2995,0.5791,0.4917,0.4977,0.7787,0.1527
0.5969,0.3251,0.9173,0.2631,0.8189,0.4463,0.8753,0.2021,0.6695
0.2067,0.2277,0.4603,0.7405,0.7813,0.2637,0.7189,0.0423,0.1399
0.2623,0.4895,0.5409,0.5669,0.5827,0.5141,0.0275,0.5831,0.8229
0.2981,0.7407,0.5005,0.3661,0.6185,0.5747,0.4187,0.7583,0.7699
0.1103,0.5867,0.3447,0.0079,0.8339,0.8043,0.4861,0.1955,0.0259
0.8637,0.9375,0.7383,0.6797,0.0481,0.3445,0.0177,0.4363,0.3761
0.1331,0.9777,0.8727,0.4029,0.2993,0.0997,0.9389,0.6675,0.0061
0.6459,0.5727,0.2473,0.3437,0.9717,0.2379,0.8751,0.8913,0.4363
0.4769,0.0223,0.2273,0.4405,0.6027,0.7787,0.6583,0.0947,0.2991
0.2523,0.5159,0.0983,0.3791,0.2985,0.9751,0.0495,0.8801,0.1859
0.7565,0.2173,0.1843,0.4457,0.6769,0.8217,0.3231,0.8795,0.4183
0.9841,0.1859,0.7785,0.2617,0.2763,0.0069,0.8705,0.0989,0.5877
0.5881,0.7015,0.3425,0.1595,0.3147,0.3653,0.3107,0.8347,0.6395
0.0355,0.5791,0.8505,0.3061,0.9953,0.7813,0.3189,0.2877,0.2191
0.8701,0.8149,0.8375,0.0839,0.7285,0.3229,0.9257,0.7493,0.9191
0.0205,0.5347,0.4529,0.2143,0.8463,0.9341,0.1401,0.5143,0.7035
0.8095,0.8785,0.8067,0.3189,0.2989,0.4579,0.5783,0.3299,0.9657
0.3839,0.9671,0.2043,0.0419,0.7397,0.6717,0.7335,0.5633,0.9341
0.2689,0.9447,0.8583,0.5117,0.5547,0.9145,0.7295,0.0959,0.1759
0.8261,0.2755,0.0559,0.4903,0.1587,0.3125,0.7149,0.3857,0.1689
0.4111,0.3847,0.4013,0.9135,0.0911,0.2021,0.4665,0.1083,0.9583
0.8545,0.3631,0.6627,0.4681,0.9291,0.0307,0.3327,0.7861,0.0031
0.6721,0.3833,0.8197,0.2847,0.7371,0.3667,0.7813,0.7663,0.8629
0.2571,0.5059,0.0229,0.0849,0.5189,0.0633,0.0987,0.9039,0.3091
0.3623,0.2969,0.0273,0.1159,0.5677,0.4867,0.8415,0.7703,0.8923
0.3651,0.6733,0.6205,0.3925,0.4011,0.0389,0.9423,0.2815,0.6519
0.8235,0.7757,0.0101,0.0395,0.4537,0.1775,0.3739,0.4501,0.9617
0.6061,0.9151,0.9883,0.0707,0.9379,0.7059,0.1909,0.4855,0.3925
0.8571,0.4115,0.9999,0.2073,0.2071,0.7397,0.6409,0.2989,0.7279
0.0633,0.9015,0.7671,0.6347,0.9343,0.0861,0.2791,0.7363,0.8165
0.4623,0.0997,0.0817,0.0437,0.1689,0.7047,0.4337,0.9799,0.3315
0.5779,0.0089,0.4639,0.6781,0.0463,0.5861,0.8899,0.4065,0.1749
0.3597,0.4317,0.1425,0.7285,0.3125,0.7985,0.1933,0.6443,0.5733
0.7329,0.6329,0.8161,0.9963,0.2895,0.3839,0.3799,0.4531,0.2049
0.0587,0.1473,0.0041,0.7509,0.1563,0.1089,0.7467,0.3087,0.6625
0.6387,0.0807,0.1175,0.8295,0.3767,0.2509,0.9291,0.3707,0.4055
0.0461,0.0303,0.2243,0.5975,0.7407,0.8745,0.1839,0.2613,0.8755
0.5543,0.2583,0.4305,0.0151,0.8843,0.0711,0.5977,0.3851,0.1965
0.6269,0.7343,0.6905,0.9429,0.9979,0.7017,0.7903,0.8735,0.7343
0.2211,0.6731,0.2999,0.9667,0.9947,0.6087,0.9305,0.8321,0.9649
0.1533,0.9893,0.6557,0.8041,0.5179,0.0939,0.3911,0.6581,0.6781
0.8455,0.3463,0.8477,0.0823,0.9939,0.6317,0.2043,0.7607,0.1593
0.6165,0.6905,0.4495,0.9215,0.8689,0.2491,0.2299,0.6793,0.4843
0.1755,0.1631,0.6475,0.0279,0.4269,0.8581,0.9237,0.6141,0.7119
0.9473,0.9737,0.9677,0.7913,0.7021,0.5705,0.2337,0.8861,0.5933
0.1619,0.9651,0.5907,0.8205,0.1981,0.2315,0.5469,0.8865,0.6869
0.3369,0.8047,0.3047,0.7669,0.3955,0.3175,0.9335,0.4811,0.9387
0.7199,0.6253,0.1405,0.7859,0.0075,0.2129,0.3823,0.9205,0.8569
0.1437,0.8891,0.0325,0.5233,0.8005,0.1097,0.2749,0.3965,0.4991
0.5461,0.5883,0.2787,0.5801,0.6219,0.5325,0.7605,0.3209,0.9391
0.7273,0.6869,0.1243,0.1855,0.1165,0.4839,0.7693,0.6745,0.0905
0.1747,0.2409,0.0105,0.3639,0.6255,0.1943,0.6245,0.8571,0.9107
0.4021,0.0679,0.1921,0.9341,0.6621,0.8451,0.6059,0.5557,0.3455
0.6617,0.3739,0.4803,0.3043,0.3605,0.0123,0.8691,0.6361,0.3249
0.7135,0.8457,0.6847,0.9775,0.0623,0.2507,0.8637,0.4071,0.8049
0.6659,0.5625,0.7265,0.4101,0.7697,0.5165,0.3399,0.4791,0.6407
0.5965,0.8557,0.0011,0.8273,0.6839,0.6909,0.6599,0.6659,0.5465
0.3741,0.4365,0.9065,0.1373,0.3299,0.9521,0.2869,0.3221,0.6293
0.2319,0.4213,0.1813,0.1731,0.7081,0.3527,0.8233,0.5693,0.1961
0.0023,0.0189,0.1609,0.9157,0.4433,0.8511,0.9849,0.4005,0.4379
0.8245,0.5499,0.9141,0.6873,0.5289,0.2625,0.0853,0.3499,0.3447
0.9361,0.4061,0.1581,0.1189,0.3145,0.1795,0.0327,0.5017,0.0479
0.0175,0.3849,0.7055,0.2663,0.8071,0.8675,0.1697,0.3729,0.9435
0.5849,0.5895,0.8047,0.1207,0.9895,0.4505,0.1657,0.7811,0.3243
0.2889,0.0985,0.6611,0.3205,0.9583,0.7565,0.7601,0.4747,0.4015
0.0623,0.4621,0.8453,0.5627,0.2683,0.2461,0.4085,0.8643,0.4569
0.6505,0.6971,0.4039,0.5807,0.3923,0.3645,0.6819,0.1195,0.9575
0.9329,0.4357,0.9431,0.7497,0.3463,0.0071,0.1237,0.6177,0.8169
0.1205,0.6593,0.6887,0.6951,0.1637,0.3977,0.6983,0.3519,0.3779
0.6967,0.4977,0.0587,0.3809,0.9059,0.4203,0.4841,0.2005,0.1627
0.8231,0.8563,0.5591,0.6439,0.3779,0.7179,0.8519,0.0479,0.0239
0.0125,0.1605,0.5781,0.0367,0.9165,0.4607,0.0923,0.8421,0.8793
0.9783,0.8137,0.6633,0.3845,0.1841,0.5051,0.3507,0.5839,0.3535
0.5755,0.0163,0.7639,0.6715,0.1181,0.7633,0.6447,0.5181,0.4467
0.2707,0.4781,0.2425,0.1875,0.7027,0.9301,0.2939,0.5859,0.8865
0.6231,0.5857,0.2895,0.0309,0.0515,0.9403,0.0875,0.6843,0.9085
0.3163,0.1863,0.5787,0.3377,0.9055,0.8577,0.1395,0.6971,0.3427
0.0857,0.0281,0.0015,0.1139,0.6497,0.9061,0.0417,0.1349,0.6439
0.1345,0.3637,0.9911,0.0179,0.6579,0.4547,0.6529,0.6765,0.2989
0.9945,0.5009,0.3939,0.4625,0.3041,0.7621,0.5537,0.1521,0.7757
0.1617,0.5943,0.7093,0.5959,0.5277,0.0237,0.7633,0.6419,0.2845
0.7625,0.1387,0.7569,0.7109,0.6187,0.4927,0.0055,0.7001,0.2139
0.3247,0.6379,0.8967,0.6445,0.6791,0.5607,0.4397,0.8891,0.3257
0.4475,0.1889,0.0107,0.4503,0.1475,0.3099,0.9363,0.1063,0.0141
0.2193,0.5561,0.7315,0.6277,0.4017,0.8669,0.0377,0.4909,0.8875
0.9085,0.7027,0.3545,0.0163,0.5657,0.3841,0.5331,0.6219,0.4259
0.2913,0.2493,0.2701,0.1009,0.7253,0.5991,0.3083,0.9363,0.1053
0.2437,0.8157,0.0293,0.5281,0.1913,0.0223,0.1295,0.1411,0.8513
0.9753,0.4305,0.2029,0.5115,0.5359,0.0061,0.0227,0.9537,0.2331
0.7705,0.7169,0.8343,0.0241,0.7133,0.6487,0.8073,0.5429,0.8819
0.8813,0.7247,0.8765,0.1795,0.8653,0.5001,0.6043,0.5981,0.1001
0.3479,0.8515,0.0863,0.7895,0.2411,0.6783,0.3605,0.6311,0.3381
0.4407,0.7237,0.6981,0.0523,0.7085,0.5647,0.2871,0.5577,0.2085
0.2011,0.2621,0.2653,0.9175,0.4047,0.5791,0.6909,0.6317,0.7797
0.0059,0.5073,0.1973,0.6475,0.8509,0.5029,0.6485,0.7195,0.4219
0.8503,0.4247,0.0451,0.4897,0.3239,0.4069,0.1001,0.3723,0.4621
0.3629,0.2379,0.6485,0.4693,0.2619,0.5279,0.8977,0.2043,0.2439
0.8819,0.0591,0.6989,0.6125,0.8757,0.6997,0.0581,0.3191,0.9063
0.3659,0.4419,0.5343,0.7229,0.8683,0.9209,0.4371,0.9051,0.1731
0.5453,0.6973,0.6345,0.2861,0.6143,0.8653,0.8147,0.3601,0.4393
0.2185,0.8621,0.4017,0.0813,0.1189,0.4971,0.7997,0.7249,0.5403
0.1743,0.6955,0.2769,0.3447,0.1635,0.4819,0.4309,0.8377,0.2971
0.9977,0.8607,0.0701,0.4163,0.3405,0.0823,0.1055,0.2091,0.4951
0.5305,0.7727,0.7381,0.6291,0.4531,0.4711,0.7151,0.9777,0.3979
0.1461,0.1857,0.6337,0.2217,0.9283,0.6351,0.9089,0.1801,0.0431
0.0511,0.0083,0.8297,0.3797,0.4227,0.6165,0.6155,0.5841,0.2377
0.3551,0.2785,0.8443,0.6787,0.4097,0.7867,0.9621,0.1381,0.2467
0.2655,0.0865,0.2845,0.6843,0.6729,0.5019,0.0833,0.9217,0.7055
0.3625,0.9817,0.6831,0.7235,0.8139,0.3629,0.7103,0.7517,0.3899
0.3035,0.4985,0.8179,0.7653,0.8063,0.0723,0.5103,0.2259,0.3997
0.0373,0.0015,0.2747,0.5151,0.3073,0.3283,0.3151,0.6053,0.2819
0.9109,0.8279,0.5129,0.0107,0.0539,0.8135,0.2025,0.4515,0.9915
0.0589,0.2373,0.6343,0.9087,0.3907,0.5091,0.0807,0.0485,0.3187
0.5973,0.8947,0.2233,0.3169,0.1811,0.9595,0.1731,0.6103,0.3537
0.9723,0.4679,0.9337,0.1601,0.9931,0.9231,0.3325,0.2747,0.2837
0.3621,0.7659,0.6645,0.9095,0.4031,0.1215,0.2375,0.7791,0.3831
